publishAt,publishedAtDate,stars
7 ay önce,2025-08-22T14:52:14.034Z,5
7 ay önce,2025-08-22T12:10:18.448Z,3
7 ay önce,2025-08-22T11:15:41.457Z,5
7 ay önce,2025-08-22T10:17:50.486Z,5
7 ay önce düzenlendi,2025-08-22T09:00:45.960Z,5
7 ay önce,2025-08-21T13:41:00.207Z,5
7 ay önce,2025-08-21T13:12:59.141Z,5
7 ay önce,2025-08-21T12:49:48.361Z,5
7 ay önce,2025-08-20T21:04:59.773Z,5
7 ay önce düzenlendi,2025-08-20T19:09:55.296Z,4
7 ay önce,2025-08-20T18:47:21.432Z,5
7 ay önce,2025-08-20T18:11:05.927Z,5
7 ay önce,2025-08-20T17:52:16.011Z,5
7 ay önce,2025-08-20T15:05:04.837Z,5
7 ay önce,2025-08-20T14:07:52.150Z,5
7 ay önce,2025-08-20T11:45:43.463Z,5
7 ay önce,2025-08-20T10:36:04.190Z,4
7 ay önce düzenlendi,2025-08-20T09:31:29.764Z,5
7 ay önce,2025-08-20T06:14:20.928Z,5
7 ay önce,2025-08-20T05:09:31.804Z,5
7 ay önce,2025-08-19T19:33:40.496Z,4
7 ay önce,2025-08-19T18:39:18.432Z,5
7 ay önce,2025-08-19T17:33:24.197Z,5
7 ay önce,2025-08-19T15:05:16.037Z,5
7 ay önce,2025-08-19T14:45:45.723Z,5
7 ay önce,2025-08-19T12:54:05.170Z,5
7 ay önce,2025-08-19T12:08:51.966Z,5
7 ay önce,2025-08-19T12:01:15.515Z,4
7 ay önce,2025-08-19T11:24:32.127Z,5
7 ay önce,2025-08-19T10:47:00.468Z,5
7 ay önce,2025-08-19T10:05:10.786Z,5
7 ay önce,2025-08-19T10:03:42.316Z,5
7 ay önce,2025-08-19T08:37:30.645Z,5
7 ay önce,2025-08-19T08:33:39.951Z,5
7 ay önce,2025-08-19T03:54:59.232Z,4
7 ay önce,2025-08-19T03:36:07.107Z,5
7 ay önce,2025-08-18T17:53:05.825Z,4
7 ay önce,2025-08-18T14:27:51.447Z,1
7 ay önce düzenlendi,2025-08-18T13:20:14.787Z,5
7 ay önce,2025-08-18T11:53:02.868Z,5
7 ay önce düzenlendi,2025-08-18T10:50:42.492Z,5
7 ay önce,2025-08-18T09:52:01.587Z,5
7 ay önce,2025-08-18T06:13:51.874Z,5
7 ay önce,2025-08-17T20:56:27.956Z,5
7 ay önce,2025-08-17T20:51:03.196Z,5
7 ay önce,2025-08-17T18:27:28.885Z,4
7 ay önce,2025-08-17T17:28:38.229Z,5
7 ay önce,2025-08-17T14:31:20.193Z,5
7 ay önce,2025-08-17T14:16:25.083Z,4
7 ay önce,2025-08-17T14:05:19.628Z,5
7 ay önce,2025-08-17T07:39:15.162Z,5
7 ay önce,2025-08-17T05:23:55.674Z,5
7 ay önce,2025-08-16T21:28:43.203Z,5
7 ay önce,2025-08-16T19:34:48.692Z,5
7 ay önce,2025-08-16T17:43:55.375Z,5
7 ay önce,2025-08-16T16:52:50.098Z,5
7 ay önce,2025-08-16T08:00:32.885Z,5
7 ay önce,2025-08-16T07:41:56.891Z,4
7 ay önce,2025-08-16T05:43:26.644Z,5
7 ay önce,2025-08-16T04:16:29.730Z,5
7 ay önce,2025-08-15T17:54:36.402Z,5
7 ay önce,2025-08-15T14:52:03.261Z,5
7 ay önce,2025-08-14T16:37:42.993Z,5
7 ay önce,2025-08-14T06:43:42.216Z,5
7 ay önce düzenlendi,2025-08-14T05:47:05.978Z,5
7 ay önce,2025-08-14T05:21:23.742Z,5
7 ay önce,2025-08-13T18:19:56.336Z,5
7 ay önce,2025-08-13T15:55:36.386Z,5
7 ay önce,2025-08-13T13:40:33.030Z,5
7 ay önce,2025-08-13T11:34:56.931Z,4
7 ay önce,2025-08-13T10:26:42.504Z,5
7 ay önce,2025-08-13T07:23:59.823Z,5
7 ay önce,2025-08-13T06:50:35.497Z,5
7 ay önce,2025-08-12T22:43:09.455Z,5
7 ay önce,2025-08-12T21:51:50.200Z,4
7 ay önce,2025-08-12T21:14:54.163Z,4
7 ay önce,2025-08-12T15:19:27.738Z,1
7 ay önce,2025-08-12T13:32:27.280Z,5
7 ay önce,2025-08-12T08:57:07.250Z,4
7 ay önce,2025-08-12T00:11:04.386Z,5
7 ay önce,2025-08-11T20:47:22.257Z,4
7 ay önce,2025-08-11T18:49:38.540Z,5
8 ay önce,2025-08-11T13:28:19.507Z,5
8 ay önce,2025-08-11T12:29:19.240Z,5
8 ay önce,2025-08-11T08:08:34.967Z,4
8 ay önce,2025-08-11T06:56:15.811Z,5
8 ay önce,2025-08-11T05:10:13.825Z,5
8 ay önce,2025-08-10T22:18:46.999Z,4
8 ay önce,2025-08-10T18:28:43.147Z,5
8 ay önce,2025-08-10T16:18:54.770Z,5
8 ay önce,2025-08-10T15:34:35.809Z,3
8 ay önce düzenlendi,2025-08-10T07:15:05.820Z,2
8 ay önce,2025-08-09T17:07:24.899Z,5
