publishAt,publishedAtDate,stars
7 ay önce,2025-08-13T15:34:54.360Z,5
7 ay önce,2025-08-13T08:54:48.253Z,5
7 ay önce,2025-08-13T06:29:20.208Z,5
7 ay önce,2025-08-13T06:11:43.841Z,5
7 ay önce,2025-08-13T04:05:35.415Z,5
7 ay önce,2025-08-12T21:33:55.076Z,5
7 ay önce,2025-08-12T21:05:38.656Z,5
7 ay önce,2025-08-12T20:20:00.318Z,5
7 ay önce,2025-08-12T18:45:21.895Z,5
7 ay önce,2025-08-12T17:14:34.722Z,5
7 ay önce,2025-08-12T16:28:16.152Z,5
7 ay önce,2025-08-12T08:09:43.537Z,5
7 ay önce,2025-08-12T07:40:03.727Z,4
7 ay önce,2025-08-12T07:36:01.748Z,5
7 ay önce,2025-08-12T07:23:17.726Z,5
7 ay önce,2025-08-12T06:50:35.421Z,5
7 ay önce,2025-08-12T06:40:36.124Z,5
7 ay önce,2025-08-12T04:53:11.460Z,5
7 ay önce,2025-08-12T04:40:47.465Z,5
7 ay önce,2025-08-12T04:11:06.110Z,5
7 ay önce,2025-08-11T20:21:00.598Z,5
8 ay önce,2025-08-11T17:21:37.170Z,5
8 ay önce,2025-08-11T11:46:12.906Z,4
8 ay önce,2025-08-11T06:59:29.156Z,5
8 ay önce,2025-08-11T06:25:20.537Z,5
8 ay önce,2025-08-10T19:06:10.822Z,5
8 ay önce,2025-08-10T18:20:19.564Z,5
8 ay önce,2025-08-10T17:44:48.319Z,5
8 ay önce,2025-08-10T17:35:31.858Z,5
8 ay önce,2025-08-10T16:25:41.847Z,5
8 ay önce,2025-08-10T12:40:20.465Z,5
8 ay önce,2025-08-10T12:11:42.523Z,5
8 ay önce,2025-08-10T10:57:18.291Z,4
8 ay önce,2025-08-10T09:17:55.207Z,4
8 ay önce,2025-08-10T08:45:12.972Z,5
8 ay önce,2025-08-10T08:21:03.898Z,5
8 ay önce,2025-08-10T08:02:33.055Z,5
8 ay önce düzenlendi,2025-08-10T01:16:07.704Z,4
8 ay önce,2025-08-09T22:58:55.084Z,4
8 ay önce,2025-08-09T20:29:08.219Z,4
8 ay önce,2025-08-09T20:25:25.507Z,5
8 ay önce,2025-08-09T18:11:48.075Z,5
8 ay önce,2025-08-09T17:21:17.491Z,5
8 ay önce,2025-08-09T16:16:27.301Z,5
8 ay önce,2025-08-09T15:45:26.273Z,5
8 ay önce,2025-08-09T15:33:24.196Z,5
8 ay önce,2025-08-09T14:09:59.235Z,5
8 ay önce,2025-08-09T13:54:25.190Z,5
8 ay önce,2025-08-09T12:08:39.382Z,5
8 ay önce,2025-08-09T11:34:36.263Z,4
8 ay önce,2025-08-09T11:33:20.110Z,5
8 ay önce,2025-08-09T10:51:55.559Z,5
8 ay önce,2025-08-09T10:31:24.932Z,5
8 ay önce,2025-08-09T10:22:48.586Z,5
8 ay önce,2025-08-09T09:19:25.652Z,5
8 ay önce,2025-08-09T08:46:15.014Z,5
8 ay önce düzenlendi,2025-08-09T08:40:58.506Z,5
